timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,planningAvailableMW,forecastErrorMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,bessReserveShortfallMWh,planStatus,planFallbackUsed,planFallbackMessage,reliabilityRelaxationUsed,minimumFeasibleENSMWh,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
453,NORMAL,28.6944,28.6944,0,0,2.05315774721258,0,0,7.08438228034309,0,0,8942.19114017154,573.888,-8368.30314017154,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,28.6944,28.6944,0,0,0,0.10625,0,0,0,0,7.5644,0,0,28.6944,0,0
454,NORMAL,25.872,25.872,0,0,0,0,0,4.95355436020387,0,0.547272729847612,7712.59531472947,5990.16729847612,-1722.42801625335,1,1,baseline_C_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,0.547272729847612,25.872,25.872,0,0,0,0.10625,0,0,0,0,5.28927288457489,0.547272884574885,0,25.872,0,0
455,NORMAL,24.3953451530145,24.3953451530145,0,0,0,0,0,5.27921303295177,0,2.37174227438036,7328.08383416177,24205.3296468639,16877.2458127021,1,1,baseline_C_asset_only,0,0,0,0,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,STRICT_ZERO_ENS_INFEASIBLE; RELAXED_TO_MINIMUM_ENS,1,2.37174227438036,24.3953451530145,24.3953451530145,0,0,0,0.10625,0,0,0,0,5.63708742739487,2.37174227438036,0,22.1088,2.2865451530145,0
456,NORMAL,36.6440825410592,36.6440825410592,0,0,9.71887773638187,0,0,14.1918013354187,0,0,12495.9006677093,732.881650821185,-11763.0190168882,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,36.6440825410592,36.6440825410592,0,0,0,0.10625,0,0,0,0,15.1540825410592,0,0,17.0912,18.9108371107416,0.642045430317657
457,NORMAL,52.5809504257137,52.5809504257137,0,0,17.5058071851609,0,0,21.4190382959468,0,0,16109.5191479734,1051.61900851427,-17767.4414447017,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,52.5809504257137,52.5809504257137,0,8.21944882524655,0,0.155052977399901,0,0,0,0,22.8715016004672,0,0,13.6416,37.6066778723484,1.33267255336529
458,NORMAL,67.6393605051741,67.6393605051741,0,0,17.0503171846536,0,0,20.9195484030823,0,0,15859.7742015411,1352.78721010348,-22356.3118521068,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,67.6393605051741,67.6393605051741,0,23.8110870944005,0,0.296431307022904,0,0,0,0,22.3382734107735,0,0,12.8576,52.6192898356404,2.16247066953362
459,NORMAL,80.6404113842224,80.6404113842224,0,0,27.0404600691139,0,0,30.4309946252874,0,0,20615.4973126437,1612.80822768445,-27789.6580500707,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,80.6404113842224,80.6404113842224,0,26.6554496135641,0,0.454698039103441,0,0,0,0,32.4949617706583,0,0,14.7392,62.5397960529686,3.36141533125378
460,NORMAL,88.8890210467904,88.8890210467904,0,0,17.6300677520995,0,0,21.5549244772604,0,0,16177.4622386302,1777.78042093581,-29030.2105708498,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,88.8890210467904,88.8890210467904,0,44.3820074416969,0,0.718216208288517,0,0,0,0,23.0170136050935,0,0,17.8752,66.1915932882239,4.82222775856656
461,NORMAL,92.8459070340344,73.0689484168548,0,0,16.7744557338971,0,0,20.6167775507903,19.7769586171796,0,15708.3887753951,1461.3789683371,-23992.6459228796,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,92.8459070340344,73.0689484168548,19.7769586171796,29.5635859724604,0,0.89375,0,0,0,0,22.0153624443944,0,0,21.3248,65.0376362598679,6.48347077416645
462,NORMAL,96.2142699647402,44.0724241518798,0,0,17.2588220678298,0,0,21.1476892286043,52.1418458128604,0,15973.8446143021,881.448483037595,-15092.3961312646,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,96.2142699647402,44.0724241518798,52.1418458128604,0,0,0.89375,0,0,0,0,22.5824241518798,0,0,24.6176,55.1923416290136,16.4043283357266
463,NORMAL,88.0581269323738,45.0354346663748,0,0,18.0814070820528,0,0,22.049385266892,43.022692265999,0,16424.692633446,900.708693327497,-15523.9839401185,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,88.0581269323738,45.0354346663748,43.022692265999,0,0,0.89375,0,0,0,0,23.5454346663748,0,0,27.7536,40.7178114305194,19.5867155018544
464,NORMAL,75.8059565261141,44.6944263345242,0,0,17.7901081900562,0,0,21.7299148256517,31.1115301915899,0,16264.9574128259,893.888526690483,-15371.0688861354,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,75.8059565261141,44.6944263345242,31.1115301915899,0,0,0.89375,0,0,0,0,23.2044263345242,0,0,30.1056,22.9657231818402,22.7346333442739
465,NORMAL,63.2308199144835,43.9038824499152,0,0,17.1148207939737,0,0,20.9894806123839,19.3269374645683,0,15894.7403061919,878.077648998304,-15016.6626571936,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,63.2308199144835,43.9038824499152,19.3269374645683,0,0,0.89375,0,0,0,0,22.4138824499152,0,0,33.712,3.53516000848724,25.9836599059962
466,NORMAL,65.8267898688002,44.7742573667952,0,0,17.8582762489578,0,0,21.8044133962701,21.052532502005,0,16302.2066981351,895.485147335905,-15406.7215507992,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,65.8267898688002,44.7742573667952,21.052532502005,0,0,0.89375,0,0,0,0,23.2842573667952,0,0,36.652,0,29.1747898688002
467,NORMAL,61.7107898688002,45.1262970907481,0,0,18.1589751392951,0,0,22.1339472556185,16.5844927780521,0,16466.9736278092,902.525941814962,-15564.4476859943,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,61.7107898688002,45.1262970907481,16.5844927780521,0,0,0.89375,0,0,0,0,23.6362970907481,0,0,32.536,0,29.1747898688002
468,NORMAL,29.4784,29.4784,0,0,17.5735693842853,0,0,21.4920610918872,0,0,16146.0305459436,1027.64537939799,-9784.60093317359,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,29.4784,29.4784,0,0,14.6025793132663,0.797680399254827,0,0,0,0,22.9509793132663,0,0,29.4784,0,0
469,NORMAL,26.656,26.656,0,0,18.3382372471315,0,0,22.3302283269495,0,0,16565.1141634748,1082.72554289402,-8790.70008078333,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,26.656,26.656,0,0,18.3201847631341,0.677152867918418,0,0,0,0,23.8461847631341,0,0,26.656,0,0
470,NORMAL,23.9904,23.9904,0,0,17.7680475118522,0,0,21.7050301885069,0,0,16252.5150942534,1089.35643362572,-7741.6391354303,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,23.9904,23.9904,0,0,20.3182811208575,0.543479965807514,0,0,0,0,23.1786811208575,0,0,23.9904,0,0
471,NORMAL,22.8928,22.8928,0,0,18.8353412540927,0,0,22.8749392600261,0,0,16837.469630013,1137.81697867228,-7420.82950750635,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,22.8928,22.8928,0,0,22.6653659557426,0.394365716098681,0,0,0,0,24.4281659557426,0,0,22.8928,0,0
472,NORMAL,25.2120706695336,25.2120706695336,0,0,17.5177710247936,0,0,21.430430751789,0,0,16115.2153758945,1079.15060582917,-8036.29319897208,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,25.2120706695336,25.2120706695336,0,0,19.1636397479498,0.268289138809538,0,0,0,0,22.8857104174834,0,0,23.0496,0,2.16247066953362
473,NORMAL,26.8814153312538,26.8814153312538,0,0,18.7171734825444,0,0,22.7451521934802,0,0,16772.5760967401,1104.58151080346,-8765.09066137882,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,26.8814153312538,26.8814153312538,0,0,18.8984401392794,0.143957295787963,0,0,0,0,24.2898554705332,0,0,23.52,0,3.36141533125378
474,NORMAL,31.0078277585666,31.0078277585666,0,0,9.82940589341156,0,0,14.2794764638761,0,0,12539.738231938,792.101823964441,-9654.1273458259,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,31.0078277585666,31.0078277585666,0,0,5.73150895977033,0.10625,0,0,0,0,15.2493367183369,0,0,26.1856,0,4.82222775856656
475,NORMAL,44.3114707741665,44.3114707741665,0,0,17.3308977575351,0,0,21.3698943542357,0,0,16084.9471771179,886.22941548333,-15198.7177616345,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,44.3114707741665,44.3114707741665,0,0,0,0.10625,0,0,0,0,22.8214707741665,0,0,37.828,0,6.48347077416645
476,NORMAL,79.8666334213274,79.8666334213274,0,0,17.1669756337319,0,0,21.0454189908593,0,0,15922.7094954297,1597.33266842655,-26160.3210020756,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,79.8666334213274,79.8666334213274,0,35.9015445929699,0,0.319415421020759,0,0,0,0,22.4750888283575,0,0,71.344,0,8.52263342132742
477,NORMAL,109.854633421327,109.854633421327,0,0,17.962291556667,0,0,21.9171481859727,0,0,16358.5740929863,2197.09266842655,-35575.0368491146,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,109.854633421327,109.854633421327,0,64.9584572260118,0,0.705106260800204,0,0,0,0,23.4061761953156,0,0,101.332,0,8.52263342132742
478,NORMAL,133.099470774166,76.8344120473227,0,0,18.104639014688,0,0,22.0730731883585,56.2650587268438,0,16436.5365941792,1536.68824094645,-25373.3487536055,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,133.099470774166,76.8344120473227,56.2650587268438,31.7715771283867,0,0.89375,0,0,0,0,23.572834918936,0,0,126.616,0,6.48347077416645
479,NORMAL,152.755005635858,44.5511979956083,0,0,17.66759032052,0,0,21.5938593056928,108.20380764025,0,16196.9296528464,891.023959912165,-15305.9056929342,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,152.755005635858,44.5511979956083,108.20380764025,0,0,0.89375,0,0,0,0,23.0611979956083,0,0,146.608,1.32477787729183,4.82222775856656
480,NORMAL,178.054688852168,44.3425258810465,0,0,17.7968419992595,0,0,21.7354290945531,133.712162971122,0,16267.7145472766,886.85051762093,-15380.8640296556,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,178.054688852168,44.3425258810465,133.712162971122,0,0,0.89375,0,0,0,0,23.2125258810465,0,0,165.718,12.336688852168,0
481,NORMAL,198.659956803522,44.3282118428354,0,0,17.78462162494,0,0,21.7220996210771,154.331744960687,0,16261.0498105386,886.564236856709,-15374.4855736819,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,198.659956803522,44.3282118428354,154.331744960687,0,0,0.89375,0,0,0,0,23.1982118428355,0,0,173.5384,25.1215568035223,0
482,NORMAL,201.693260599711,51.6305552725242,0,0,25.2495634823526,0,0,28.5598887040538,150.062705327187,0,19679.9443520269,1032.61110545048,-18647.3332465764,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,201.693260599711,51.6305552725242,150.062705327187,0,0,0.89375,0,0,0,0,30.5005552725242,0,0,164.6008,37.092460599711,0
483,NORMAL,189.273715581756,55.2064128450402,0,0,28.4601220211903,0,0,31.9083325566759,134.067302736715,0,21354.1662783379,1104.1282569008,-20250.0380214371,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,189.273715581756,55.2064128450402,134.067302736715,0,0,0.89375,0,0,0,0,34.0764128450402,0,0,143.08,46.1937155817557,0
484,NORMAL,185.825776926136,55.2062953595822,0,0,28.4600234582519,0,0,31.9083308235687,130.619481566554,0,21354.1654117843,1104.12590719164,-20250.0395045927,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,185.825776926136,55.2062953595822,130.619481566554,0,0,0.89375,0,0,0,0,34.0762953595822,0,0,129.556,56.2697769261359,0
485,NORMAL,165.315483008971,54.2690599998201,0,0,27.6185385011895,0,0,31.030828519808,111.046423009151,0,20915.414259904,1085.3811999964,-19830.0330599076,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,165.315483008971,54.2690599998201,111.046423009151,0,0,0.89375,0,0,0,0,33.1390599998201,0,0,118.384,46.9314830089707,0
486,NORMAL,150.38015809306,44.1102306892559,0,0,17.5984566009325,0,0,21.5183538007632,106.269927403805,0,16159.1769003816,882.204613785119,-15276.9722865965,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,150.38015809306,44.1102306892559,106.269927403805,0,0,0.89375,0,0,0,0,22.9802306892559,0,0,114.268,36.1121580930604,0
487,NORMAL,133.95550891803,45.4953025387032,0,0,18.7815855122952,0,0,22.8153923589105,88.4602063793267,0,16807.6961794552,909.906050774064,-15897.7901286812,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,133.95550891803,45.4953025387032,88.4602063793267,0,0,0.89375,0,0,0,0,24.3653025387032,0,0,113.68,20.2755089180299,0
488,NORMAL,127.440630696794,43.7648538511184,0,0,17.3034518210776,0,0,21.1950918005124,83.6757768456751,0,15997.5459002562,875.297077022368,-15122.2488232338,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,127.440630696794,43.7648538511184,83.6757768456751,0,0,0.89375,0,0,0,0,22.6348538511184,0,0,116.62,10.8206306967935,0
489,NORMAL,135.217025350851,45.3637506838018,0,0,18.6692272595828,0,0,22.6923627074273,89.8532746670492,0,16746.1813537136,907.275013676036,-15838.9063400376,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,135.217025350851,45.3637506838018,89.8532746670492,0,0,0.89375,0,0,0,0,24.2337506838018,0,0,133.672,1.54502535085097,0
490,NORMAL,155.6632,45.5169418443989,0,0,18.8000895357718,0,0,22.8358876352615,110.146258155601,0,16817.9438176308,910.338836887978,-15907.6049807428,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,155.6632,45.5169418443989,110.146258155601,0,0,0.89375,0,0,0,0,24.3869418443989,0,0,155.6632,0,0
491,NORMAL,174.79845859082,45.4441320193552,0,0,18.4303908128024,0,0,22.4306814264314,129.354326571465,0,16615.3407132157,908.882640387105,-15706.4580728286,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,174.79845859082,45.4441320193552,129.354326571465,0,0,0.89375,0,0,0,0,23.9541320193552,0,0,174.6556,0,0.142858590820011
492,NORMAL,182.485815331254,45.3394123977402,0,0,18.3409462355502,0,0,22.3326976176035,137.146402933514,0,16566.3488088017,906.788247954803,-15659.5605608469,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,182.485815331254,45.3394123977402,137.146402933514,0,0,0.89375,0,0,0,0,23.8494123977402,0,0,179.1244,0,3.36141533125378
493,NORMAL,176.126227758567,46.3935497362686,0,0,19.2413959218685,0,0,23.3198757241453,129.732678022298,0,17059.9378620727,927.870994725372,-16132.0668673473,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,176.126227758567,46.3935497362686,129.732678022298,0,0,0.89375,0,0,0,0,24.9035497362686,0,0,171.304,0,4.82222775856656
494,NORMAL,172.201470774166,44.3537816844002,0,0,17.4990394477942,0,0,21.4098938692817,127.847689089766,0,16104.9469346409,887.075633688005,-15217.8713009528,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,172.201470774166,44.3537816844002,127.847689089766,0,0,0.89375,0,0,0,0,22.8637816844002,0,0,165.718,0,6.48347077416645
495,NORMAL,174.240633421327,44.8727047914495,0,0,17.942306508269,0,0,21.8958934153954,129.367928629878,0,16347.9467076977,897.454095828989,-15450.4926118687,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,174.240633421327,44.8727047914495,129.367928629878,0,0,0.89375,0,0,0,0,23.3827047914495,0,0,165.718,0,8.52263342132742
496,NORMAL,175.553070774166,44.1570186689334,0,0,17.3309793641955,0,0,21.2257869014874,131.396052105233,0,16012.8934507437,883.140373378668,-15129.753077365,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,175.553070774166,44.1570186689334,131.396052105233,0,0,0.89375,0,0,0,0,22.6670186689334,0,0,169.0696,0,6.48347077416645
497,NORMAL,185.837415331254,44.8345160843892,0,0,17.9096991028971,0,0,21.8602813403659,141.002899246865,0,16330.140670183,896.690321687784,-15433.4503484952,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,185.837415331254,44.8345160843892,141.002899246865,0,0,0.89375,0,0,0,0,23.3445160843892,0,0,182.476,0,3.36141533125378
498,NORMAL,210.406,44.8037994902073,0,0,18.1909778758814,0,0,22.168704273152,165.602200509793,0,16484.352136576,896.075989804145,-15588.2761467718,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,210.406,44.8037994902073,165.602200509793,0,0,0.89375,0,0,0,0,23.6737994902073,0,0,210.406,0,0
499,NORMAL,256.2112,44.2659674237367,0,0,17.731571345845,0,0,21.6651391614658,211.945232576263,0,16232.5695807329,885.319348474733,-15347.2502322582,1,1,baseline_C_asset_only,0,0,1,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,256.2112,44.2659674237367,211.945232576263,0,0,0.89375,0,0,0,0,23.1359674237367,0,0,256.2112,0,0
